word freq sentiment
fifties 53 0
household 56 0
marries 44 0
prominent 45 0
sons 123 0
warner 95 0
fisher 44 0
function 66 0
psychotic 119 0
abducted 39 0
bars 68 0
clunker 40 0
crawford 77 0
dire 176 0
dreadfully 65 0
employed 64 0
franco 130 0
inhabited 44 0
islands 45 0
jess 67 0
natives 90 0
notoriety 30 0
nubile 29 0
ransom 33 0
rapid 37 0
ruthless 75 0
sacrifices 42 0
tribe 90 0
tropical 37 0
worship 46 0
zooms 29 0
account 168 0
argue 128 0
bicycle 31 0
caution 30 0
fiery 34 0
riding 118 0
bogus 31 0
boost 38 0
borrowing 27 0
downey 47 0
lopez 38 0
musician 41 0
orchestra 34 0
undermined 30 0
walt 39 0
dribble 31 0
drove 82 0
fictional 133 0
concerning 98 0
floating 92 0
idol 53 0
owners 59 0
tales 103 0
thugs 115 0
trio 81 0
austin 85 0
cent 40 0
cheesiness 41 0
jet 113 0
packed 76 0
unstable 40 0
punish 31 0
smack 34 0
smirk 37 0
allan 29 0
bat 178 0
believability 52 0
bugs 85 0
classes 89 0
columbia 50 0
craft 96 0
explodes 52 0
fixed 34 0
formerly 34 0
garage 68 0
halt 40 0
handling 58 0
hears 61 0
kenneth 71 0
modest 55 0
neatly 27 0
pov 37 0
range 196 0
represents 84 0
seasoned 43 0
smiling 61 0
tables 34 0
claws 27 0
phillip 49 0
robin 225 0
sleeps 54 0
stones 59 0
textbook 39 0
unbearable 149 0
behaving 38 0
bum 31 0
cotton 27 0
demeaning 27 0
donna 70 0
glimpse 93 0
musicals 81 0
punches 54 0
shape 122 0
swing 50 0
wwe 48 0
quarters 38 0
josh 114 0
loyal 67 0
mercy 71 0
miami 51 0
spy 111 0
colored 39 0
correctly 93 0
matching 28 0
magical 109 0
troma 97 0
appealing 170 0
engine 50 0
lurid 28 0
puerile 47 0
sacrificed 41 0
softcore 106 0
stream 43 0
thespian 28 0
beats 119 0
begun 38 0
complicated 124 0
hugely 42 0
reunion 74 0
safely 62 0
studied 46 0
dose 53 0
purchase 78 0
cave 193 0
fee 31 0
fling 27 0
observation 38 0
roof 61 0
sold 150 0
irresponsible 45 0
wrongly 31 0
beth 37 0
betty 60 0
blake 51 0
brand 121 0
brunette 34 0
combine 86 0
curly 49 0
moe 52 0
pleasant 125 0
subdued 30 0
equipment 125 0
horses 123 0
mannerisms 43 0
responsibility 81 0
urban 109 0
backward 29 0
calibre 26 0
costars 59 0
shoulders 58 0
cushing 58 0
devices 68 0
helsing 53 0
holmes 113 0
opus 28 0
turkeys 30 0
horrified 66 0
ilk 32 0
laden 38 0
locks 33 0
tie 113 0
damage 120 0
hilariously 97 0
ala 57 0
fright 57 0
highest 68 0
strip 133 0
tacky 106 0
wig 103 0
advertisement 33 0
gender 47 0
poet 27 0
whiny 84 0
abusive 65 0
belly 55 0
confrontation 60 0
connections 61 0
overlooked 47 0
predators 45 0
preparing 42 0
quinn 64 0
rebecca 37 0
slips 33 0
beard 55 0
claus 77 0
oral 26 0
vcr 54 0
appearances 100 0
realised 80 0
screwed 84 0
deborah 29 0
diaz 66 0
hackman 66 0
lloyd 117 0
moore 253 0
orson 45 0
welles 98 0
williams 269 0
bothering 49 0
pains 46 0
yourselves 49 0
aim 98 0
carol 75 0
hopkins 75 0
latin 73 0
misogynistic 33 0
orange 83 0
removed 140 0
sidney 65 0
straw 34 0
sublime 34 0
tunes 85 0
borrows 41 0
dealers 54 0
disgrace 104 0
drab 80 0
goodbye 40 0
morality 75 0
robbery 111 0
slut 48 0
warehouse 67 0
alicia 36 0
apply 54 0
crimes 125 0
criteria 26 0
borderline 40 0
elm 64 0
canceled 44 0
cleverness 35 0
nick 233 0
cheated 135 0
deeper 105 0
creeps 44 0
futuristic 89 0
laboratory 52 0
masquerading 40 0
outdated 64 0
pride 115 0
satisfied 75 0
davies 52 0
hitch 72 0
marion 58 0
tcm 34 0
wore 101 0
alice 146 0
extraordinarily 29 0
ghastly 62 0
nose 170 0
oliver 113 0
rub 32 0
turgid 52 0
twodimensional 46 0
vile 67 0
violently 36 0
explains 197 0
nickelodeon 42 0
spread 79 0
sunk 46 0
changing 170 0
complaining 83 0
dancing 372 0
exceptionally 65 0
hundreds 154 0
linear 39 0
mustsee 27 0
ross 77 0
schizophrenic 29 0
stylish 106 0
superfluous 58 0
wanna 171 0
assured 38 0
gus 81 0
gypsy 60 0
highway 49 0
notorious 117 0
phoenix 43 0
sant 49 0
protagonist 235 0
communicate 51 0
denouement 42 0
electronic 34 0
gadgets 41 0
receiving 69 0
forgiven 70 0
tree 193 0
voted 75 0
classical 59 0
academy 182 0
ace 49 0
beatty 42 0
burt 109 0
circuit 36 0
drivers 52 0
reynolds 103 0
applaud 53 0
sophistication 37 0
explore 81 0
julie 158 0
opted 28 0
per 129 0
depths 65 0
disappeared 92 0
vomiting 28 0
enhanced 34 0
inform 42 0
unusual 166 0
alot 27 0
lees 77 0
nuns 45 0
waves 64 0
elite 62 0
performer 74 0
sooooo 29 0
tall 125 0
turner 86 0
hitchcock 168 0
shower 186 0
blend 65 0
slip 61 0
unlikely 175 0
cliches 91 0
flamboyant 27 0
nonstop 87 0
overacts 59 0
sexuality 106 0
vary 31 0
cells 69 0
critique 53 0
packaging 35 0
wtf 92 0
activities 62 0
communist 64 0
cow 76 0
pilots 58 0
respectively 45 0
royal 58 0
survived 103 0
hokey 92 0
bravo 34 0
hop 37 0
laughably 164 0
paired 39 0
trendy 43 0
ashley 57 0
definite 74 0
outfits 77 0
rome 97 0
twins 104 0
uneven 105 0
annette 31 0
sentimental 87 0
settings 126 0
math 29 0
technology 198 0
beg 60 0
gosh 41 0
oddball 30 0
listing 34 0
refund 39 0
stores 67 0
atrocities 38 0
committing 44 0
decisions 99 0
leaders 45 0
nazis 121 0
politicians 42 0
reaching 81 0
sole 150 0
solution 82 0
solved 53 0
tagline 49 0
threats 36 0
bombing 44 0
completed 73 0
cowboy 125 0
seldom 51 0
cookie 53 0
horrifying 79 0
stunt 145 0
dumbest 90 0
marathon 42 0
aboard 61 0
atlantis 73 0
characterization 133 0
emerges 48 0
engages 30 0
infantile 40 0
irwin 51 0
joan 182 0
minions 34 0
obsessed 174 0
omar 34 0
professors 28 0
retread 28 0
suspended 31 0
underwater 69 0
voyage 51 0
columbo 69 0
falk 39 0
nephew 43 0
childish 131 0
damaged 49 0
rats 91 0
venture 74 0
gary 192 0
hitchcocks 71 0
stretched 93 0
atmospheric 93 0
select 28 0
rightfully 26 0
berlin 54 0
error 67 0
europe 153 0
germany 142 0
iraq 78 0
prejudice 63 0
basis 164 0
bodyguard 43 0
dynamite 56 0
rabbit 72 0
razor 39 0
threat 115 0
torch 51 0
brad 118 0
downtown 32 0
guards 99 0
guns 320 0
pitt 72 0
hypocritical 28 0
pretensions 27 0
hannah 39 0
passionate 60 0
sarcasm 52 0
hunting 117 0
remind 127 0
booth 39 0
levy 38 0
potter 39 0
disappoints 38 0
disgraceful 34 0
exposure 71 0
hating 33 0
abroad 36 0
insipid 113 0
metaphor 53 0
baker 93 0
continually 73 0
ginger 47 0
longtime 45 0
rogers 114 0
demeanor 28 0
slot 35 0
arrow 48 0
birthday 110 0
hisher 40 0
rely 84 0
sloppily 26 0
cab 49 0
confuse 70 0
convinces 49 0
drag 267 0
heather 61 0
las 76 0
nada 33 0
palace 40 0
roller 39 0
skinny 64 0
string 150 0
surgeon 58 0
gear 55 0
homemade 35 0
institution 53 0
retrieve 35 0
distinctive 30 0
elder 34 0
establish 45 0
hybrid 64 0
laser 43 0
nadir 28 0
oriental 27 0
patricia 56 0
quaint 32 0
raid 37 0
romeros 33 0
ancient 235 0
article 36 0
careless 31 0
catches 90 0
commanding 27 0
forgetting 42 0
freaked 29 0
pressure 65 0
resurrect 33 0
thrust 37 0
warriors 89 0
cohesive 35 0
pie 130 0
slapped 72 0
throats 44 0
cigarettes 32 0
darker 49 0
handed 117 0
immense 40 0
miniature 37 0
paranoia 46 0
snow 160 0
dolph 79 0
nearby 110 0
strangest 32 0
atomic 44 0
ballet 58 0
bombs 67 0
carpenter 84 0
carpenters 42 0
colleagues 53 0
companies 90 0
contract 82 0
federal 38 0
forms 61 0
manhattan 73 0
materials 31 0
notwithstanding 33 0
program 228 0
seducing 33 0
caribbean 35 0
develops 93 0
dumber 94 0
shoestring 39 0
slim 52 0
snappy 32 0
wasteland 30 0
arc 57 0
antagonist 52 0
concert 108 0
intact 50 0
manson 44 0
marilyn 47 0
haha 47 0
adapt 37 0
height 43 0
informed 61 0
sullivan 39 0
commendable 31 0
ensemble 58 0
exploration 57 0
raymond 55 0
thereby 52 0
unresolved 31 0
intentionally 90 0
keyboard 37 0
scum 27 0
tracks 106 0
bear 216 0
belushi 49 0
discovered 203 0
sang 35 0
guilt 62 0
dancer 95 0
forties 30 0
mutual 28 0
retired 55 0
aforementioned 148 0
distracting 130 0
simultaneously 61 0
balanced 37 0
buildup 53 0
deck 31 0
rot 31 0
session 42 0
hangs 69 0
painter 39 0
moreover 66 0
sans 31 0
aaron 64 0
buffalo 34 0
geoffrey 29 0
hart 66 0
jordan 60 0
ned 62 0
philip 74 0
bands 66 0
schools 88 0
splendid 36 0
tourists 47 0
flame 39 0
assassins 52 0
blink 40 0
briefly 145 0
civilians 48 0
drift 33 0
filling 69 0
flew 35 0
hitman 55 0
irene 39 0
johns 38 0
misfire 43 0
oblivion 44 0
planned 84 0
plods 54 0
postmodern 32 0
reflect 68 0
repetitive 192 0
unlikable 115 0
yellow 112 0
les 70 0
steam 55 0
christianity 77 0
conceived 115 0
danes 47 0
hulk 99 0
annoys 46 0
confines 28 0
deliberate 37 0
grainy 82 0
greg 60 0
pee 29 0
prevents 35 0
stabbing 49 0
trashed 32 0
affects 38 0
casted 27 0
jacket 70 0
jock 47 0
locate 43 0
dripping 40 0
hrs 41 0
tad 70 0
bearable 68 0
fatal 105 0
dee 75 0
dwarf 39 0
grossout 35 0
permanent 31 0
quickie 33 0
sins 46 0
convicts 30 0
depressed 112 0
kidding 178 0
selection 64 0
virtual 73 0
wizard 62 0
antihero 32 0
correctness 33 0
desires 48 0
paints 45 0
rabid 40 0
abundance 41 0
angelina 44 0
demon 246 0
duration 65 0
enhance 37 0
foolish 78 0
heshe 34 0
jolie 42 0
legs 173 0
meat 143 0
punching 37 0
yell 55 0
adore 43 0
avoiding 59 0
boarding 44 0
boxes 39 0
educated 52 0
failing 132 0
feat 48 0
generations 60 0
internet 158 0
kudos 71 0
lindsay 42 0
luis 33 0
overtones 31 0
preceding 28 0
prospect 30 0
relevance 66 0
reviewing 58 0
surrealism 30 0
upper 79 0
acquire 33 0
acquired 36 0
antics 95 0
avail 29 0
dimension 64 0
doll 119 0
earths 37 0
essential 76 0
gibberish 27 0
hardy 153 0
incidentally 68 0
mumbling 35 0
piano 110 0
prone 30 0
proverbial 36 0
rhyme 48 0
shenanigans 27 0
virtue 34 0
weirdness 39 0
cinematographer 72 0
heist 107 0
suited 95 0
thunder 55 0
circus 79 0
giants 52 0
glasses 96 0
transported 27 0
wherever 45 0
curiously 44 0
grateful 33 0
romp 60 0
unappealing 70 0
vignettes 37 0
bloated 46 0
hoot 43 0
innocence 74 0
overlong 108 0
sordid 36 0
topic 152 0
woody 169 0
continuing 57 0
authentic 99 0
phenomenon 48 0
witless 49 0
ticked 31 0
boobs 69 0
chocolate 45 0
deleted 74 0
killings 166 0
breed 57 0
lieutenant 34 0
numbing 38 0
ireland 124 0
raiders 34 0
atrocity 65 0
nurse 159 0
sells 42 0
serum 65 0
lester 71 0
oldfashioned 40 0
positives 48 0
farcical 33 0
oops 40 0
proving 58 0
robbing 38 0
lolita 35 0
surrender 36 0
wax 58 0
fanatic 41 0
kicked 112 0
dame 56 0
elegant 34 0
flair 65 0
item 56 0
ratio 39 0
russ 35 0
wealthy 126 0
aussie 64 0
britain 86 0
desired 103 0
sparse 30 0
dana 45 0
dense 26 0
fund 48 0
jazz 73 0
lynn 47 0
mistress 63 0
pacific 71 0
proved 206 0
stake 48 0
vapid 69 0
womens 100 0
zoey 78 0
bud 46 0
relentless 46 0
robbers 59 0
willie 33 0
automatic 54 0
chain 92 0
concentrate 49 0
couch 72 0
dozen 204 0
duh 51 0
flaw 142 0
hohum 33 0
plausibility 28 0
qualify 69 0
rudimentary 26 0
survives 75 0
wellmade 36 0
widely 47 0
fights 284 0
pierce 39 0
networks 42 0
chooses 70 0
apollo 36 0
astronauts 49 0
landing 103 0
physics 70 0
relying 32 0
scriptwriters 45 0
shades 47 0
imaginary 54 0
enforcement 33 0
lied 32 0
simpson 92 0
sitcoms 62 0
combining 36 0
faint 38 0
marked 47 0
protection 48 0
relegated 26 0
wellwritten 31 0
graveyard 48 0
owns 51 0
combs 55 0
combines 29 0
dreaming 30 0
blues 50 0
subjective 28 0
traveling 91 0
blurry 39 0
insanely 44 0
moviethe 29 0
stunning 170 0
meg 64 0
icons 33 0
carpet 33 0
coincidences 43 0
disappearing 47 0
forehead 44 0
improbable 58 0
brits 30 0
dope 35 0
fills 43 0
masturbation 40 0
mickey 123 0
practice 97 0
separated 44 0
widow 70 0
ceiling 60 0
corruption 51 0
electric 94 0
graduation 57 0
lethal 58 0
tortures 33 0
wires 31 0
tricked 49 0
circumstance 27 0
stan 141 0
vera 33 0
brooks 113 0
commentators 27 0
hire 165 0
moron 101 0
pimp 54 0
tool 58 0
turd 99 0
amounts 135 0
glover 47 0
online 83 0
admits 33 0
eggs 62 0
inject 52 0
injected 27 0
lay 118 0
patient 113 0
repeating 82 0
repetition 38 0
ridley 35 0
spielberg 88 0
spoil 178 0
difficulties 40 0
duncan 47 0
ethan 68 0
mates 67 0
assumed 75 0
abbott 41 0
costello 56 0
hunk 44 0
seduced 33 0
russia 88 0
bait 54 0
bashing 61 0
cages 35 0
cia 108 0
discovers 162 0
drowned 50 0
ensure 48 0
folk 83 0
guts 133 0
harvest 57 0
honey 50 0
irony 126 0
joint 39 0
keen 42 0
literal 39 0
pills 38 0
pitched 38 0
shocks 43 0
shore 55 0
sly 39 0
sporting 48 0
symbolic 53 0
thompson 67 0
wave 104 0
watered 36 0
bra 41 0
charlton 36 0
disservice 30 0
evolve 27 0
girlfriends 69 0
insists 58 0
khan 110 0
reminder 40 0
tour 113 0
uttered 34 0
crashes 91 0
cube 88 0
indicate 60 0
romania 46 0
overdone 139 0
acknowledge 49 0
actively 30 0
amusement 57 0
april 48 0
coherent 152 0
deer 47 0
distorted 46 0
experiments 107 0
explosive 50 0
facts 241 0
forgets 45 0
historians 29 0
immigrants 34 0
implies 46 0
listened 42 0
method 97 0
organization 53 0
participate 42 0
stumbled 61 0
trigger 32 0
consisted 43 0
gadget 88 0
wed 85 0
address 66 0
boils 34 0
collecting 31 0
convicted 46 0
counter 51 0
demise 82 0
demonstrate 57 0
jail 189 0
marital 28 0
pause 49 0
prevented 26 0
ritter 39 0
stumbles 68 0
subtlety 101 0
sufficient 48 0
abound 58 0
brit 30 0
cheapest 39 0
conception 27 0
departments 30 0
lengthy 69 0
occasion 84 0
recognition 57 0
redeemable 34 0
romanian 46 0
salvage 53 0
slimy 44 0
supply 81 0
tacked 43 0
unleashed 45 0
agreed 139 0
apologize 44 0
exgirlfriend 30 0
onesided 33 0
stalking 67 0
crossed 47 0
superman 205 0
narration 172 0
require 89 0
clerk 34 0
seal 46 0
closed 95 0
construction 86 0
contact 144 0
despise 61 0
dna 36 0
genetic 45 0
necks 27 0
nerds 48 0
personnel 29 0
threaten 34 0
tiger 51 0
tooth 84 0
virus 172 0
zoo 35 0
employ 39 0
flashy 56 0
imaginative 85 0
melodramatic 132 0
cargo 43 0
kindergarten 35 0
sci 61 0
thru 75 0
cheating 107 0
considerable 78 0
swearing 67 0
timothy 65 0
outbreak 36 0
patriot 39 0
aiming 73 0
cup 87 0
discuss 79 0
seduce 52 0
squeeze 46 0
tea 121 0
foster 114 0
phase 40 0
racism 171 0
sands 33 0
slavery 36 0
vault 40 0
ape 86 0
copying 46 0
cure 129 0
dime 34 0
havoc 67 0
wrestler 62 0
assembled 46 0
athletic 33 0
appreciated 78 0
macbeth 90 0
rewind 32 0
crush 83 0
tube 52 0
advertised 66 0
anticlimactic 36 0
astronaut 52 0
commenting 73 0
cutouts 37 0
exploring 66 0
freeze 52 0
grin 35 0
illusion 42 0
plant 76 0
saddled 37 0
assignment 47 0
cursed 53 0
paramount 33 0
array 34 0
confirms 28 0
demonstrated 35 0
goat 52 0
perverted 53 0
jam 30 0
refreshing 54 0
upstairs 40 0
hurting 29 0
sergio 32 0
grease 48 0
sooner 77 0
photo 80 0
progression 41 0
bollywood 161 0
razzie 44 0
testament 54 0
adams 101 0
michelle 114 0
rejects 57 0
sarah 147 0
sebastian 61 0
threesome 36 0
childrens 199 0
movieand 29 0
strung 46 0
allies 39 0
betrayal 46 0
bounty 75 0
dropped 146 0
escaping 49 0
faster 102 0
freedom 95 0
ghostly 34 0
internal 58 0
jungles 29 0
kingdom 74 0
marlon 39 0
nolte 49 0
options 31 0
profanity 80 0
tribes 32 0
incidents 49 0
lad 38 0
loudly 44 0
northern 63 0
pairing 38 0
wakes 70 0
figures 150 0
hunters 111 0
carbon 35 0
editors 38 0
fade 58 0
heap 58 0
realm 57 0
coma 56 0
der 37 0
jews 81 0
trailers 111 0
bucket 43 0
confident 37 0
deadpan 37 0
joins 62 0
sung 55 0
celebration 34 0
controlled 58 0
penny 52 0
knocking 42 0
targets 58 0
criticism 130 0
instantly 136 0
praising 33 0
busey 55 0
jeep 40 0
surround 27 0
conan 88 0
protecting 32 0
servant 53 0
soso 77 0
knockoff 41 0
menu 42 0
sharks 46 0
whale 80 0
document 38 0
refers 65 0
pleasures 29 0
misses 132 0
shifting 28 0
cows 36 0
masterful 34 0
poetry 67 0
elicit 38 0
informative 40 0
overact 33 0
soapopera 26 0
smiths 37 0
usa 155 0
damned 96 0
exorcist 95 0
spencer 59 0
appeals 53 0
investment 47 0
meetings 27 0
preaching 51 0
anthology 32 0
programme 55 0
tones 45 0
sensitive 83 0
miscasting 35 0
reveals 100 0
cannibalistic 28 0
dimwitted 47 0
energetic 31 0
fanatics 30 0
fighters 40 0
goons 26 0
improvised 38 0
increase 39 0
insignificant 32 0
punished 38 0
ravishing 27 0
speechless 27 0
praying 47 0
boxer 35 0
hilton 37 0
invent 34 0
reid 59 0
tara 63 0
defies 51 0
guarantee 85 0
halfhour 50 0
achievement 60 0
controversy 41 0
largest 41 0
mysteries 56 0
lorenzo 44 0
sisters 169 0
dangerously 26 0
narrow 49 0
overwhelmingly 27 0
ambiguous 46 0
chess 59 0
linked 50 0
reflects 37 0
significance 61 0
ample 44 0
davis 144 0
grier 57 0
owes 42 0
pam 60 0
scarcely 27 0
argento 46 0
movements 91 0
phantom 74 0
bam 60 0
jackass 53 0
spirited 51 0
ambition 58 0
apocalypse 61 0
competently 34 0
entries 47 0
lynchs 42 0
predecessor 65 0
mold 29 0
gentle 49 0
challenged 68 0
fritz 30 0
hogan 82 0
kurt 63 0
stakes 33 0
wee 39 0
prehistoric 40 0
proportions 43 0
sesame 36 0
treats 69 0
mobster 40 0
stinks 149 0
angela 108 0
revival 32 0
dennis 167 0
hopper 101 0
popcorn 101 0
carole 39 0
disappears 86 0
midway 37 0
chairs 34 0
populated 56 0
financed 37 0
bleeding 48 0
bury 34 0
charges 40 0
intensely 34 0
marketed 46 0
month 118 0
agonizing 41 0
outrage 29 0
tvs 53 0
grip 47 0
daniel 108 0
obscene 41 0
represented 70 0
seeks 56 0
wilson 157 0
siblings 48 0
unmotivated 30 0
taboo 45 0
caper 43 0
montgomery 40 0
snap 30 0
unfamiliar 33 0
achieving 27 0
belt 66 0
credentials 27 0
goers 29 0
grabbing 29 0
homes 38 0
muster 38 0
reported 42 0
willingly 28 0
cowboys 38 0
kindly 34 0
supported 46 0
unfinished 43 0
biased 63 0
edgy 86 0
lifting 26 0
matches 62 0
streak 35 0
struggled 29 0
sweeping 31 0
michaels 51 0
lowrent 39 0
muslim 51 0
muslims 44 0
woefully 51 0
lizard 40 0
coffin 78 0
conrad 61 0
directtovideo 55 0
tedium 62 0
flavor 45 0
govinda 63 0
salman 81 0
trace 73 0
aunt 97 0
rant 60 0
distributed 47 0
greed 61 0
jolly 28 0
pole 60 0
revolutionary 81 0
gritty 83 0
handicapped 35 0
treating 29 0
verbal 34 0
ideals 38 0
macho 70 0
wellacted 29 0
imho 26 0
jew 40 0
registered 31 0
rosemarys 35 0
discussion 103 0
downfall 54 0
farther 28 0
fields 98 0
mythical 36 0
narrated 33 0
assigned 69 0
lowe 65 0
oldest 41 0
bunny 58 0
ease 67 0
hers 64 0
meryl 52 0
myriad 26 0
overboard 54 0
streep 51 0
zane 45 0
pan 76 0
advances 36 0
goods 48 0
inhabit 34 0
wing 81 0
files 30 0
gentlemen 43 0
unforgettable 36 0
agreeing 30 0
reanimator 38 0
stuart 66 0
thug 40 0
economy 32 0
purchased 60 0
administration 31 0
chilling 69 0
funding 81 0
unexpected 118 0
disk 29 0
library 112 0
mixing 49 0
coincidentally 31 0
guessing 117 0
primarily 92 0
penis 48 0
sniper 33 0
vinnie 65 0
helm 27 0
thankful 33 0
refuse 78 0
understands 42 0
funeral 99 0
gallery 43 0
sheep 44 0
slowpaced 27 0
bastard 42 0
werewolves 81 0
handheld 59 0
jenna 39 0
neighbor 82 0
trusted 34 0
wagon 37 0
newspapers 29 0
scarecrows 79 0
serviceable 29 0
shakes 46 0
deputy 64 0
gein 79 0
hometown 29 0
mandatory 35 0
austen 101 0
eagerly 42 0
disasters 41 0
lucas 69 0
trivia 60 0
worrying 38 0
hoffman 72 0
joining 49 0
loyalty 34 0
pounds 65 0
whove 29 0
illiterate 30 0
brazil 71 0
bon 35 0
imo 32 0
rays 30 0
praised 48 0
predictability 42 0
slack 38 0
maria 95 0
niece 58 0
pretentiousness 29 0
representation 61 0
visitors 32 0
behaves 47 0
bullies 28 0
relieved 35 0
reflected 28 0
bloke 50 0
scantily 41 0
frustrating 117 0
carnage 40 0
desk 41 0
float 27 0
flower 44 0
increasing 30 0
slapping 38 0
sought 36 0
complaint 68 0
unanswered 50 0
bathtub 37 0
colossal 28 0
jackie 154 0
demons 184 0
encourage 71 0
murderous 99 0
baffled 50 0
scariest 40 0
weather 66 0
wrap 63 0
confined 29 0
crypt 33 0
cursing 41 0
putrid 40 0
affect 51 0
ambiance 30 0
barker 33 0
celebrity 77 0
jaded 50 0
lighter 40 0
pedestrian 86 0
perkins 49 0
prologue 50 0
reckless 39 0
skimpy 31 0
spouting 38 0
magazines 41 0
revolt 46 0
doyle 38 0
irish 164 0
goo 33 0
leap 57 0
resources 76 0
threadbare 30 0
undeniably 49 0
vibe 30 0
artsy 85 0
lingering 41 0
unfolds 48 0
backwards 70 0
erika 66 0
discovering 55 0
karloff 68 0
wheels 30 0
hayden 35 0
oversized 26 0
ranging 28 0
capturing 58 0
feeding 59 0
swayze 49 0
anonymous 49 0
babes 61 0
blames 34 0
blockbusters 39 0
bombed 36 0
jarring 64 0
knocks 46 0
leather 76 0
pornographic 44 0
sorta 38 0
startling 38 0
unconscious 44 0
bitten 79 0
betrayed 44 0
eccentric 77 0
fiend 41 0
terry 84 0
verge 45 0
mysteriously 62 0
dragging 53 0
thrillers 83 0
ultra 69 0
adorable 53 0
brett 45 0
composer 62 0
dumped 62 0
eli 36 0
lightly 28 0
wheelchair 49 0
pacino 113 0
unfocused 29 0
miraculously 61 0
runner 68 0
selfabsorbed 35 0
thatll 36 0
vengeance 67 0
boris 48 0
fuss 34 0
glamorous 37 0
glimpses 43 0
beloved 129 0
deeds 26 0
defend 89 0
handy 39 0
jumped 104 0
macy 37 0
mormon 60 0
signal 34 0
cope 40 0
eighties 85 0
mock 60 0
billion 39 0
tow 29 0
behaviour 82 0
dug 29 0
factors 62 0
hardened 33 0
jealousy 45 0
partial 32 0
reels 37 0
stereo 32 0
temper 28 0
transform 39 0
sally 124 0
suspicions 30 0
popped 60 0
massacre 209 0
faked 31 0
insomnia 59 0
loop 37 0
participants 46 0
pushing 78 0
sandwich 41 0
sparks 53 0
strapped 31 0
wimpy 29 0
dunne 41 0
popularity 69 0
recover 56 0
rocky 80 0
tax 54 0
helpless 60 0
tear 72 0
handles 44 0
sensibility 36 0
thirdly 33 0
alfred 57 0
cruelty 60 0
settled 39 0
static 85 0
suspicion 45 0
awfulness 75 0
badass 36 0
heartwarming 27 0
skulls 35 0
unintended 31 0
entrance 37 0
babies 80 0
screamed 35 0
tony 196 0
welcomed 27 0
boggles 29 0
brandon 42 0
chan 134 0
lundgren 75 0
mismatched 28 0
elusive 26 0
sack 45 0
sara 65 0
hudson 108 0
alcoholic 84 0
jeremy 93 0
journalist 84 0
sharon 42 0
useful 109 0
